,Bit_score,Alignment_Length,Query_ID,Title,Alignment_Score,Subject_ID,E_value,Subject_Chain,target_name,malaria_name,target_id,malaria_id,resolution,pdbid,title,expmethod,lignme,glytoucan,cids,protacxns,geneids,pmid,dois,pmcids,pclids,citations,pubchem_cid
190,55.8,211.0,3Q4U_1|Chains, CELL DIVISION CONTROL PROTEIN 2 HOMOLOG [Plasmodium falciparum],25.592,pdb|1OB3|A,5.46e-09,Chain A,3Q4U,1OB3,1,A,1.82,3Q4U,Crystal structure of the ACVR1 kinase domain in complex with LDN-193189,X-RAY DIFFRACTION,LDN|EDO|FLC,,25195294|174|31348,Q04771,90,23646137.0,10.1371/journal.pone.0062721,PMC3639963,19501817.0,"Sanvitale CE, Kerr G, Chaikuad A, Ramel M, Mohedas AH, Reichert S, Wang Y, Triffitt JT, Cuny GD, Yu PB, Hill CS, Bullock AN. A New Class of Small Molecule Inhibitor of BMP Signaling. PLoS ONE. 2013 Apr 30;8(4):e62721. doi: 10.1371/journal.pone.0062721.",25195294
191,54.7,193.0,3Q4U_1|Chains, Ser/Thr protein kinase [Plasmodium falciparum],24.352,pdb|2PML|X,1.71e-08,Chain X,3Q4U,2PML,1,X,1.82,3Q4U,Crystal structure of the ACVR1 kinase domain in complex with LDN-193189,X-RAY DIFFRACTION,LDN|EDO|FLC,,25195294|174|31348,Q04771,90,23646137.0,10.1371/journal.pone.0062721,PMC3639963,19501817.0,"Sanvitale CE, Kerr G, Chaikuad A, Ramel M, Mohedas AH, Reichert S, Wang Y, Triffitt JT, Cuny GD, Yu PB, Hill CS, Bullock AN. A New Class of Small Molecule Inhibitor of BMP Signaling. PLoS ONE. 2013 Apr 30;8(4):e62721. doi: 10.1371/journal.pone.0062721.",25195294
192,55.1,251.0,3Q4U_1|Chains, CGMP-dependent protein kinase [Plasmodium falciparum],25.896,pdb|5DYK|A,2.28e-08,Chain A,3Q4U,5DYK,1,A,1.82,3Q4U,Crystal structure of the ACVR1 kinase domain in complex with LDN-193189,X-RAY DIFFRACTION,LDN|EDO|FLC,,25195294|174|31348,Q04771,90,23646137.0,10.1371/journal.pone.0062721,PMC3639963,19501817.0,"Sanvitale CE, Kerr G, Chaikuad A, Ramel M, Mohedas AH, Reichert S, Wang Y, Triffitt JT, Cuny GD, Yu PB, Hill CS, Bullock AN. A New Class of Small Molecule Inhibitor of BMP Signaling. PLoS ONE. 2013 Apr 30;8(4):e62721. doi: 10.1371/journal.pone.0062721.",25195294
193,105.0,334.0,3Q70_1|Chain, Plasmepsin 2 [Plasmodium falciparum],27.545,pdb|1LEE|A,9.16e-26,Chain A,3Q70,1LEE,1,A,1.4,3Q70,Secreted aspartic protease in complex with ritonavir,X-RAY DIFFRACTION,ZN|MRD|RIT,,5288845|32051|392622,P0CS83,,,,,,,392622
194,104.0,334.0,3Q70_1|Chain, Plasmepsin-2 [Plasmodium falciparum],27.246,pdb|3F9Q|A,1.17e-25,Chain A,3Q70,3F9Q,1,A,1.4,3Q70,Secreted aspartic protease in complex with ritonavir,X-RAY DIFFRACTION,ZN|MRD|RIT,,5288845|32051|392622,P0CS83,,,,,,,392622
195,104.0,334.0,3Q70_1|Chain, Plasmepsin II [Plasmodium falciparum],27.545,pdb|1ME6|A,1.51e-25,Chain A,3Q70,1ME6,1,A,1.4,3Q70,Secreted aspartic protease in complex with ritonavir,X-RAY DIFFRACTION,ZN|MRD|RIT,,5288845|32051|392622,P0CS83,,,,,,,392622
196,104.0,334.0,3Q70_1|Chain, plasmepsin 2 [Plasmodium falciparum],27.545,pdb|1LF3|A,1.71e-25,Chain A,3Q70,1LF3,1,A,1.4,3Q70,Secreted aspartic protease in complex with ritonavir,X-RAY DIFFRACTION,ZN|MRD|RIT,,5288845|32051|392622,P0CS83,,,,,,,392622
197,104.0,334.0,3Q70_1|Chain, Plasmepsin-2 [Plasmodium falciparum],27.545,pdb|5BWY|A,3.6e-25,Chain A,3Q70,5BWY,1,A,1.4,3Q70,Secreted aspartic protease in complex with ritonavir,X-RAY DIFFRACTION,ZN|MRD|RIT,,5288845|32051|392622,P0CS83,,,,,,,392622
198,103.0,334.0,3Q70_1|Chain, Proplasmepsin Ii [Plasmodium falciparum],27.545,pdb|1PFZ|A,4.75e-25,Chain A,3Q70,1PFZ,1,A,1.4,3Q70,Secreted aspartic protease in complex with ritonavir,X-RAY DIFFRACTION,ZN|MRD|RIT,,5288845|32051|392622,P0CS83,,,,,,,392622
199,103.0,334.0,3Q70_1|Chain, Plasmepsin Ii [Plasmodium falciparum],27.545,pdb|2BJU|A,1.05e-24,Chain A,3Q70,2BJU,1,A,1.4,3Q70,Secreted aspartic protease in complex with ritonavir,X-RAY DIFFRACTION,ZN|MRD|RIT,,5288845|32051|392622,P0CS83,,,,,,,392622
200,1248.0,608.0,3QGT_1|Chains, Bifunctional dihydrofolate reductase-thymidylate synthase [Plasmodium falciparum],100.0,pdb|3QGT|A,0.0,Chain A,3QGT,3QGT,1,A,2.3,3QGT,"Crystal structure of Wild-type PfDHFR-TS COMPLEXED WITH NADPH, dUMP AND PYRIMETHAMINE",X-RAY DIFFRACTION,CP6|NDP|UMP,,65063|4993|5884,,,21650210.0,10.1021/cb200124r,,32257272.0,"Vanichtanankul J, Taweechai S, Yuvaniyama J, Vilaivan T, Chitnumsub P, Kamchonwongpaisan S, Yuthavong Y. Trypanosomal dihydrofolate reductase reveals natural antifolate resistance. ACS Chem Biol. 2011 Sep 16;6(9):905–11. doi: 10.1021/cb200124r. PMID: 21650210.",4993
201,1244.0,608.0,3QGT_1|Chains, Bifunctional dihydrofolate reductase-thymidylate synthase [Plasmodium falciparum],99.671,pdb|3UM5|A,0.0,Chain A,3QGT,3UM5,1,A,2.3,3QGT,"Crystal structure of Wild-type PfDHFR-TS COMPLEXED WITH NADPH, dUMP AND PYRIMETHAMINE",X-RAY DIFFRACTION,CP6|NDP|UMP,,65063|4993|5884,,,21650210.0,10.1021/cb200124r,,32257272.0,"Vanichtanankul J, Taweechai S, Yuvaniyama J, Vilaivan T, Chitnumsub P, Kamchonwongpaisan S, Yuthavong Y. Trypanosomal dihydrofolate reductase reveals natural antifolate resistance. ACS Chem Biol. 2011 Sep 16;6(9):905–11. doi: 10.1021/cb200124r. PMID: 21650210.",4993
202,209.0,333.0,3SOA_1|Chain, Calcium-dependent protein kinase 4 [Plasmodium falciparum],34.835,pdb|4RGJ|A,3.99e-62,Chain A,3SOA,4RGJ,1,A,3.5501,3SOA,Full-length human CaMKII,X-RAY DIFFRACTION,DB8,,5328940,Q9UQM7,815,21884935.0,10.1016/j.cell.2011.07.038,PMC3184253,7285371.0,"Chao L, Stratton M, Lee I, Rosenberg O, Levitz J, Mandell D, Kortemme T, Groves J, Schulman H, Kuriyan J. A Mechanism for Tunable Autoinhibition in the Structure of a Human Ca2+/Calmodulin- Dependent Kinase II Holoenzyme. Cell. 2011 Sep;146(5):732–45. doi: 10.1016/j.cell.2011.07.038.",5328940
203,130.0,265.0,3SOA_1|Chain, CGMP-dependent protein kinase [Plasmodium falciparum],32.83,pdb|5DYK|A,1.8900000000000002e-32,Chain A,3SOA,5DYK,1,A,3.5501,3SOA,Full-length human CaMKII,X-RAY DIFFRACTION,DB8,,5328940,Q9UQM7,815,21884935.0,10.1016/j.cell.2011.07.038,PMC3184253,7285371.0,"Chao L, Stratton M, Lee I, Rosenberg O, Levitz J, Mandell D, Kortemme T, Groves J, Schulman H, Kuriyan J. A Mechanism for Tunable Autoinhibition in the Structure of a Human Ca2+/Calmodulin- Dependent Kinase II Holoenzyme. Cell. 2011 Sep;146(5):732–45. doi: 10.1016/j.cell.2011.07.038.",5328940
204,371.0,288.0,3TI1_1|Chain, CELL DIVISION CONTROL PROTEIN 2 HOMOLOG [Plasmodium falciparum],63.194,pdb|1V0O|A,4.13e-130,Chain A,3TI1,1V0O,1,A,1.99,3TI1,CDK2 in complex with SUNITINIB,X-RAY DIFFRACTION,EDO|B49,,5329102|174,1B38_A|1OIR_A|P24941|4ERW_A|2UZB_A|2IW8_A|3EZR_A|2R3I_A|3PXF_A|1OGU_A|2IW6_A|1OIT_A|3MY5_A|1E9H_A|1H01_A|1PF8_A|2DS1_A|1H1P_A|4I3Z_A|1P5E_A|1VYW_A,1017,22893598.0,10.1002/cbic.201200316,PMC3483082,10681282.0,"Martin MP, Alam R, Betzi S, Ingles DJ, Zhu JY, Schönbrunn E. A novel approach to the discovery of small-molecule ligands of CDK2. Chembiochem. 2012 Sep 24;13(14):2128–36. PMID: 22893598; PMCID: PMC3483082.",5329102
205,371.0,288.0,3TI1_1|Chain, CELL DIVISION CONTROL PROTEIN 2 HOMOLOG [Plasmodium falciparum],63.194,pdb|1V0B|A,4.3600000000000004e-130,Chain A,3TI1,1V0B,1,A,1.99,3TI1,CDK2 in complex with SUNITINIB,X-RAY DIFFRACTION,EDO|B49,,5329102|174,1B38_A|1OIR_A|P24941|4ERW_A|2UZB_A|2IW8_A|3EZR_A|2R3I_A|3PXF_A|1OGU_A|2IW6_A|1OIT_A|3MY5_A|1E9H_A|1H01_A|1PF8_A|2DS1_A|1H1P_A|4I3Z_A|1P5E_A|1VYW_A,1017,22893598.0,10.1002/cbic.201200316,PMC3483082,10681282.0,"Martin MP, Alam R, Betzi S, Ingles DJ, Zhu JY, Schönbrunn E. A novel approach to the discovery of small-molecule ligands of CDK2. Chembiochem. 2012 Sep 24;13(14):2128–36. PMID: 22893598; PMCID: PMC3483082.",5329102
206,370.0,288.0,3TI1_1|Chain, CELL DIVISION CONTROL PROTEIN 2 HOMOLOG [Plasmodium falciparum],62.847,pdb|1OB3|A,6.25e-130,Chain A,3TI1,1OB3,1,A,1.99,3TI1,CDK2 in complex with SUNITINIB,X-RAY DIFFRACTION,EDO|B49,,5329102|174,1B38_A|1OIR_A|P24941|4ERW_A|2UZB_A|2IW8_A|3EZR_A|2R3I_A|3PXF_A|1OGU_A|2IW6_A|1OIT_A|3MY5_A|1E9H_A|1H01_A|1PF8_A|2DS1_A|1H1P_A|4I3Z_A|1P5E_A|1VYW_A,1017,22893598.0,10.1002/cbic.201200316,PMC3483082,10681282.0,"Martin MP, Alam R, Betzi S, Ingles DJ, Zhu JY, Schönbrunn E. A novel approach to the discovery of small-molecule ligands of CDK2. Chembiochem. 2012 Sep 24;13(14):2128–36. PMID: 22893598; PMCID: PMC3483082.",5329102
207,166.0,350.0,3TI1_1|Chain, MAP2 kinase [Plasmodium falciparum],32.857,pdb|3NIE|A,2.02e-48,Chain A,3TI1,3NIE,1,A,1.99,3TI1,CDK2 in complex with SUNITINIB,X-RAY DIFFRACTION,EDO|B49,,5329102|174,1B38_A|1OIR_A|P24941|4ERW_A|2UZB_A|2IW8_A|3EZR_A|2R3I_A|3PXF_A|1OGU_A|2IW6_A|1OIT_A|3MY5_A|1E9H_A|1H01_A|1PF8_A|2DS1_A|1H1P_A|4I3Z_A|1P5E_A|1VYW_A,1017,22893598.0,10.1002/cbic.201200316,PMC3483082,10681282.0,"Martin MP, Alam R, Betzi S, Ingles DJ, Zhu JY, Schönbrunn E. A novel approach to the discovery of small-molecule ligands of CDK2. Chembiochem. 2012 Sep 24;13(14):2128–36. PMID: 22893598; PMCID: PMC3483082.",5329102
208,97.8,334.0,3TNE_1|Chains, Plasmepsin-2 [Plasmodium falciparum],27.545,pdb|3F9Q|A,3.9399999999999996e-23,Chain A,3TNE,3F9Q,1,A,2.4,3TNE,The crystal structure of protease Sapp1p from Candida parapsilosis in complex with the HIV protease inhibitor ritonavir,X-RAY DIFFRACTION,RIT,,392622,P32951|3FV3_B,,22146051.0,10.3109/14756366.2011.627508,,15390316.0,"Dostál J, Brynda J, Hrušková-Heidingsfeldová O, Pachl P, Pichová I, Rezácová P. The crystal structure of protease Sapp1p from <i>Candida parapsilosis</i> in complex with the HIV protease inhibitor ritonavir. Journal of Enzyme Inhibition and Medicinal Chemistry. 2011 Dec 06;27(1):160–5. doi: 10.3109/14756366.2011.627508.",392622
209,97.8,331.0,3TNE_1|Chains, Plasmepsin II [Plasmodium falciparum],28.399,pdb|1ME6|A,4.0599999999999995e-23,Chain A,3TNE,1ME6,1,A,2.4,3TNE,The crystal structure of protease Sapp1p from Candida parapsilosis in complex with the HIV protease inhibitor ritonavir,X-RAY DIFFRACTION,RIT,,392622,P32951|3FV3_B,,22146051.0,10.3109/14756366.2011.627508,,15390316.0,"Dostál J, Brynda J, Hrušková-Heidingsfeldová O, Pachl P, Pichová I, Rezácová P. The crystal structure of protease Sapp1p from <i>Candida parapsilosis</i> in complex with the HIV protease inhibitor ritonavir. Journal of Enzyme Inhibition and Medicinal Chemistry. 2011 Dec 06;27(1):160–5. doi: 10.3109/14756366.2011.627508.",392622
210,97.8,334.0,3TNE_1|Chains, Plasmepsin 2 [Plasmodium falciparum],27.545,pdb|1LEE|A,4.1e-23,Chain A,3TNE,1LEE,1,A,2.4,3TNE,The crystal structure of protease Sapp1p from Candida parapsilosis in complex with the HIV protease inhibitor ritonavir,X-RAY DIFFRACTION,RIT,,392622,P32951|3FV3_B,,22146051.0,10.3109/14756366.2011.627508,,15390316.0,"Dostál J, Brynda J, Hrušková-Heidingsfeldová O, Pachl P, Pichová I, Rezácová P. The crystal structure of protease Sapp1p from <i>Candida parapsilosis</i> in complex with the HIV protease inhibitor ritonavir. Journal of Enzyme Inhibition and Medicinal Chemistry. 2011 Dec 06;27(1):160–5. doi: 10.3109/14756366.2011.627508.",392622
211,97.8,331.0,3TNE_1|Chains, plasmepsin 2 [Plasmodium falciparum],28.399,pdb|1LF3|A,4.2199999999999997e-23,Chain A,3TNE,1LF3,1,A,2.4,3TNE,The crystal structure of protease Sapp1p from Candida parapsilosis in complex with the HIV protease inhibitor ritonavir,X-RAY DIFFRACTION,RIT,,392622,P32951|3FV3_B,,22146051.0,10.3109/14756366.2011.627508,,15390316.0,"Dostál J, Brynda J, Hrušková-Heidingsfeldová O, Pachl P, Pichová I, Rezácová P. The crystal structure of protease Sapp1p from <i>Candida parapsilosis</i> in complex with the HIV protease inhibitor ritonavir. Journal of Enzyme Inhibition and Medicinal Chemistry. 2011 Dec 06;27(1):160–5. doi: 10.3109/14756366.2011.627508.",392622
212,97.8,331.0,3TNE_1|Chains, Plasmepsin-2 [Plasmodium falciparum],28.399,pdb|5BWY|A,5.98e-23,Chain A,3TNE,5BWY,1,A,2.4,3TNE,The crystal structure of protease Sapp1p from Candida parapsilosis in complex with the HIV protease inhibitor ritonavir,X-RAY DIFFRACTION,RIT,,392622,P32951|3FV3_B,,22146051.0,10.3109/14756366.2011.627508,,15390316.0,"Dostál J, Brynda J, Hrušková-Heidingsfeldová O, Pachl P, Pichová I, Rezácová P. The crystal structure of protease Sapp1p from <i>Candida parapsilosis</i> in complex with the HIV protease inhibitor ritonavir. Journal of Enzyme Inhibition and Medicinal Chemistry. 2011 Dec 06;27(1):160–5. doi: 10.3109/14756366.2011.627508.",392622
213,97.4,337.0,3TNE_1|Chains, Plasmepsin-1 [Plasmodium falciparum],27.003,pdb|3QRV|A,6.03e-23,Chain A,3TNE,3QRV,1,A,2.4,3TNE,The crystal structure of protease Sapp1p from Candida parapsilosis in complex with the HIV protease inhibitor ritonavir,X-RAY DIFFRACTION,RIT,,392622,P32951|3FV3_B,,22146051.0,10.3109/14756366.2011.627508,,15390316.0,"Dostál J, Brynda J, Hrušková-Heidingsfeldová O, Pachl P, Pichová I, Rezácová P. The crystal structure of protease Sapp1p from <i>Candida parapsilosis</i> in complex with the HIV protease inhibitor ritonavir. Journal of Enzyme Inhibition and Medicinal Chemistry. 2011 Dec 06;27(1):160–5. doi: 10.3109/14756366.2011.627508.",392622
214,97.8,331.0,3TNE_1|Chains, Proplasmepsin Ii [Plasmodium falciparum],28.399,pdb|1PFZ|A,6.489999999999999e-23,Chain A,3TNE,1PFZ,1,A,2.4,3TNE,The crystal structure of protease Sapp1p from Candida parapsilosis in complex with the HIV protease inhibitor ritonavir,X-RAY DIFFRACTION,RIT,,392622,P32951|3FV3_B,,22146051.0,10.3109/14756366.2011.627508,,15390316.0,"Dostál J, Brynda J, Hrušková-Heidingsfeldová O, Pachl P, Pichová I, Rezácová P. The crystal structure of protease Sapp1p from <i>Candida parapsilosis</i> in complex with the HIV protease inhibitor ritonavir. Journal of Enzyme Inhibition and Medicinal Chemistry. 2011 Dec 06;27(1):160–5. doi: 10.3109/14756366.2011.627508.",392622
215,97.8,331.0,3TNE_1|Chains, Plasmepsin Ii [Plasmodium falciparum],28.399,pdb|2BJU|A,1.09e-22,Chain A,3TNE,2BJU,1,A,2.4,3TNE,The crystal structure of protease Sapp1p from Candida parapsilosis in complex with the HIV protease inhibitor ritonavir,X-RAY DIFFRACTION,RIT,,392622,P32951|3FV3_B,,22146051.0,10.3109/14756366.2011.627508,,15390316.0,"Dostál J, Brynda J, Hrušková-Heidingsfeldová O, Pachl P, Pichová I, Rezácová P. The crystal structure of protease Sapp1p from <i>Candida parapsilosis</i> in complex with the HIV protease inhibitor ritonavir. Journal of Enzyme Inhibition and Medicinal Chemistry. 2011 Dec 06;27(1):160–5. doi: 10.3109/14756366.2011.627508.",392622
216,1247.0,608.0,3UM5_1|Chains, Bifunctional dihydrofolate reductase-thymidylate synthase [Plasmodium falciparum],100.0,pdb|3UM5|A,0.0,Chain A,3UM5,3UM5,1,A,2.4,3UM5,"Double mutant (A16V+S108T) Plasmodium falciparum dihydrofolate reductase-thymidylate synthase (PfDHFR-TS-T9/94) complexed with pyrimethamine, NADPH, and dUMP",X-RAY DIFFRACTION,CP6|NDP|UMP,,65063|4993|5884,,,22526319.0,10.1128/aac.00301-12,PMC3393428,18768490.0,"Vanichtanankul J, Taweechai S, Uttamapinant C, Chitnumsub P, Vilaivan T, Yuthavong Y, Kamchonwongpaisan S. Combined spatial limitation around residues 16 and 108 of Plasmodium falciparum dihydrofolate reductase explains resistance to cycloguanil. Antimicrob Agents Chemother. 2012 Jul;56(7):3928–35. PMID: 22526319; PMCID: PMC3393428.",4993
217,1244.0,608.0,3UM5_1|Chains, Bifunctional dihydrofolate reductase-thymidylate synthase [Plasmodium falciparum],99.671,pdb|3QGT|A,0.0,Chain A,3UM5,3QGT,1,A,2.4,3UM5,"Double mutant (A16V+S108T) Plasmodium falciparum dihydrofolate reductase-thymidylate synthase (PfDHFR-TS-T9/94) complexed with pyrimethamine, NADPH, and dUMP",X-RAY DIFFRACTION,CP6|NDP|UMP,,65063|4993|5884,,,22526319.0,10.1128/aac.00301-12,PMC3393428,18768490.0,"Vanichtanankul J, Taweechai S, Uttamapinant C, Chitnumsub P, Vilaivan T, Yuthavong Y, Kamchonwongpaisan S. Combined spatial limitation around residues 16 and 108 of Plasmodium falciparum dihydrofolate reductase explains resistance to cycloguanil. Antimicrob Agents Chemother. 2012 Jul;56(7):3928–35. PMID: 22526319; PMCID: PMC3393428.",4993
218,65.5,131.0,3WFH_1|Chain, single chain Fv [Plasmodium falciparum],30.534,pdb|8EZL|H,8.18e-13,Chain H,3WFH,8EZL,1,H,1.9,3WFH,Crystal structure of anti-Prostaglandin E2 Fab fragment PGE2 complex,X-RAY DIFFRACTION,P2E,,5280360,,,,,,,,5280360
219,55.8,120.0,3WFH_2|Chain, single chain Fv [Plasmodium falciparum],34.167,pdb|8EZL|H,1.97e-09,Chain H,3WFH,8EZL,2,H,1.9,3WFH,Crystal structure of anti-Prostaglandin E2 Fab fragment PGE2 complex,X-RAY DIFFRACTION,P2E,,5280360,,,,,,,,5280360
220,82.8,228.0,3ZBF_1|Chain, Calcium-dependent protein kinase 4 [Plasmodium falciparum],28.509,pdb|4RGJ|A,1.42e-17,Chain A,3ZBF,4RGJ,1,A,2.2,3ZBF,Structure of Human ROS1 Kinase Domain in Complex with Crizotinib,X-RAY DIFFRACTION,VGH,,11626560,P08922,6098,23724914.0,10.1056/nejmoa1215530,PMC3878821,5248618.0,"Awad MM, Katayama R, McTigue M, Liu W, Deng Y, Brooun A, Friboulet L, Huang D, Falk MD, Timofeevski S, Wilner KD, Lockerman EL, Khan TM, Mahmood S, Gainor JF, Digumarthy SR, Stone JR, Mino-Kenudson M, Christensen JG, Iafrate AJ, Engelman JA, Shaw AT. Acquired Resistance to Crizotinib from a Mutation in <i>CD74</i>–<i>ROS1</i>. N Engl J Med. 2013 Jun 20;368(25):2395–401. doi: 10.1056/nejmoa1215530.",11626560
221,60.5,297.0,3ZBF_1|Chain, CGMP-dependent protein kinase [Plasmodium falciparum],24.242,pdb|5DYK|A,4.01e-10,Chain A,3ZBF,5DYK,1,A,2.2,3ZBF,Structure of Human ROS1 Kinase Domain in Complex with Crizotinib,X-RAY DIFFRACTION,VGH,,11626560,P08922,6098,23724914.0,10.1056/nejmoa1215530,PMC3878821,5248618.0,"Awad MM, Katayama R, McTigue M, Liu W, Deng Y, Brooun A, Friboulet L, Huang D, Falk MD, Timofeevski S, Wilner KD, Lockerman EL, Khan TM, Mahmood S, Gainor JF, Digumarthy SR, Stone JR, Mino-Kenudson M, Christensen JG, Iafrate AJ, Engelman JA, Shaw AT. Acquired Resistance to Crizotinib from a Mutation in <i>CD74</i>–<i>ROS1</i>. N Engl J Med. 2013 Jun 20;368(25):2395–401. doi: 10.1056/nejmoa1215530.",11626560
222,162.0,302.0,4ACD_1|Chains, CELL DIVISION CONTROL PROTEIN 2 HOMOLOG [Plasmodium falciparum],33.113,pdb|1OB3|A,2.5899999999999997e-46,Chain A,4ACD,1OB3,1,A,2.6,4ACD,GSK3b in complex with inhibitor,X-RAY DIFFRACTION,GR9,,10138980,3ZRK_A|4AFJ_A|P49841|2OW3_A|1Q3D_A|3F88_A|1Q5K_A|3GB2_A|3F7Z_A|3DU8_A|4ACC_A|2O5K_A|1UV5_A,2932,22489897.0,10.1021/jm201724m,,22809916.0,"Berg S, Bergh M, Hellberg S, Högdin K, Lo-Alfredsson Y, Söderman P, von Berg S, Weigelt T, Ormö M, Xue Y, Tucker J, Neelissen J, Jerning E, Nilsson Y, Bhat R. Discovery of novel potent and highly selective glycogen synthase kinase-3ß (GSK3ß) inhibitors for Alzheimer's disease: design, synthesis, and characterization of pyrazines. J Med Chem. 2012 Nov 08;55(21):9107–19. doi: 10.1021/jm201724m. PMID: 22489897.",10138980
223,161.0,302.0,4ACD_1|Chains, CELL DIVISION CONTROL PROTEIN 2 HOMOLOG [Plasmodium falciparum],32.781,pdb|1V0O|A,4.4199999999999995e-46,Chain A,4ACD,1V0O,1,A,2.6,4ACD,GSK3b in complex with inhibitor,X-RAY DIFFRACTION,GR9,,10138980,3ZRK_A|4AFJ_A|P49841|2OW3_A|1Q3D_A|3F88_A|1Q5K_A|3GB2_A|3F7Z_A|3DU8_A|4ACC_A|2O5K_A|1UV5_A,2932,22489897.0,10.1021/jm201724m,,22809916.0,"Berg S, Bergh M, Hellberg S, Högdin K, Lo-Alfredsson Y, Söderman P, von Berg S, Weigelt T, Ormö M, Xue Y, Tucker J, Neelissen J, Jerning E, Nilsson Y, Bhat R. Discovery of novel potent and highly selective glycogen synthase kinase-3ß (GSK3ß) inhibitors for Alzheimer's disease: design, synthesis, and characterization of pyrazines. J Med Chem. 2012 Nov 08;55(21):9107–19. doi: 10.1021/jm201724m. PMID: 22489897.",10138980
224,161.0,302.0,4ACD_1|Chains, CELL DIVISION CONTROL PROTEIN 2 HOMOLOG [Plasmodium falciparum],32.781,pdb|1V0B|A,4.5599999999999996e-46,Chain A,4ACD,1V0B,1,A,2.6,4ACD,GSK3b in complex with inhibitor,X-RAY DIFFRACTION,GR9,,10138980,3ZRK_A|4AFJ_A|P49841|2OW3_A|1Q3D_A|3F88_A|1Q5K_A|3GB2_A|3F7Z_A|3DU8_A|4ACC_A|2O5K_A|1UV5_A,2932,22489897.0,10.1021/jm201724m,,22809916.0,"Berg S, Bergh M, Hellberg S, Högdin K, Lo-Alfredsson Y, Söderman P, von Berg S, Weigelt T, Ormö M, Xue Y, Tucker J, Neelissen J, Jerning E, Nilsson Y, Bhat R. Discovery of novel potent and highly selective glycogen synthase kinase-3ß (GSK3ß) inhibitors for Alzheimer's disease: design, synthesis, and characterization of pyrazines. J Med Chem. 2012 Nov 08;55(21):9107–19. doi: 10.1021/jm201724m. PMID: 22489897.",10138980
225,122.0,379.0,4ACD_1|Chains, MAP2 kinase [Plasmodium falciparum],28.496,pdb|3NIE|A,1.0799999999999999e-30,Chain A,4ACD,3NIE,1,A,2.6,4ACD,GSK3b in complex with inhibitor,X-RAY DIFFRACTION,GR9,,10138980,3ZRK_A|4AFJ_A|P49841|2OW3_A|1Q3D_A|3F88_A|1Q5K_A|3GB2_A|3F7Z_A|3DU8_A|4ACC_A|2O5K_A|1UV5_A,2932,22489897.0,10.1021/jm201724m,,22809916.0,"Berg S, Bergh M, Hellberg S, Högdin K, Lo-Alfredsson Y, Söderman P, von Berg S, Weigelt T, Ormö M, Xue Y, Tucker J, Neelissen J, Jerning E, Nilsson Y, Bhat R. Discovery of novel potent and highly selective glycogen synthase kinase-3ß (GSK3ß) inhibitors for Alzheimer's disease: design, synthesis, and characterization of pyrazines. J Med Chem. 2012 Nov 08;55(21):9107–19. doi: 10.1021/jm201724m. PMID: 22489897.",10138980
226,82.8,219.0,4ALI_1|Chains, Enoyl-ACP reductase [Plasmodium falciparum],28.311,pdb|3AM3|A,3.31e-18,Chain A,4ALI,3AM3,1,A,2.1,4ALI,Crystal structure of S. aureus FabI in complex with NADP and triclosan (P1),X-RAY DIFFRACTION,TCL|NAP|GLU,,5885|5564|33032,,,22579249.0,10.1016/j.str.2012.03.013,PMC3376755,14752799.0,"Schiebel J, Chang A, Lu H, Baxter MV, Tonge PJ, Kisker C. Staphylococcus aureus FabI: inhibition, substrate recognition, and potential implications for in vivo essentiality. Structure. 2012 May 09;20(5):802–13. PMID: 22579249; PMCID: PMC3376755.",5564
227,82.4,219.0,4ALI_1|Chains, ENOYL-ACYL CARRIER REDUCTASE [Plasmodium falciparum],29.224,pdb|1VRW|A,4.76e-18,Chain A,4ALI,1VRW,1,A,2.1,4ALI,Crystal structure of S. aureus FabI in complex with NADP and triclosan (P1),X-RAY DIFFRACTION,TCL|NAP|GLU,,5885|5564|33032,,,22579249.0,10.1016/j.str.2012.03.013,PMC3376755,14752799.0,"Schiebel J, Chang A, Lu H, Baxter MV, Tonge PJ, Kisker C. Staphylococcus aureus FabI: inhibition, substrate recognition, and potential implications for in vivo essentiality. Structure. 2012 May 09;20(5):802–13. PMID: 22579249; PMCID: PMC3376755.",5564
228,82.4,219.0,4ALI_1|Chains, enoyl-ACP reductase [Plasmodium falciparum],29.224,pdb|1UH5|A,4.76e-18,Chain A,4ALI,1UH5,1,A,2.1,4ALI,Crystal structure of S. aureus FabI in complex with NADP and triclosan (P1),X-RAY DIFFRACTION,TCL|NAP|GLU,,5885|5564|33032,,,22579249.0,10.1016/j.str.2012.03.013,PMC3376755,14752799.0,"Schiebel J, Chang A, Lu H, Baxter MV, Tonge PJ, Kisker C. Staphylococcus aureus FabI: inhibition, substrate recognition, and potential implications for in vivo essentiality. Structure. 2012 May 09;20(5):802–13. PMID: 22579249; PMCID: PMC3376755.",5564
229,82.0,219.0,4ALI_1|Chains, Enoyl-acyl carrier reductase [Plasmodium falciparum],29.224,pdb|2OL4|A,5.61e-18,Chain A,4ALI,2OL4,1,A,2.1,4ALI,Crystal structure of S. aureus FabI in complex with NADP and triclosan (P1),X-RAY DIFFRACTION,TCL|NAP|GLU,,5885|5564|33032,,,22579249.0,10.1016/j.str.2012.03.013,PMC3376755,14752799.0,"Schiebel J, Chang A, Lu H, Baxter MV, Tonge PJ, Kisker C. Staphylococcus aureus FabI: inhibition, substrate recognition, and potential implications for in vivo essentiality. Structure. 2012 May 09;20(5):802–13. PMID: 22579249; PMCID: PMC3376755.",5564
